"collection","msigdb_version","contrast","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES",0.00451762114428194,0.0157428078290069,0.407017918923954,-0.376871539133703,-1.57970945005088,105,"FABP4;CD36;NCOA1;PPARGC1A;PPARGC1B;LPL;PDK4;KAT2B;PPARG;ACSS3;NR5A2;PSIP1;SCD5;HCFC2;MGLL;RXRA;ACSL1;SIRT1;PLIN2;KANSL3;PHF20;AJUBA;MED4;RB1;NCOR1;SCD;ELOVL5"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION",0.368421052631579,0.441410129096326,0.0833634065110386,0.227056550021625,1.02611639756881,248,"UHRF1;CDK5;POLR2H;MED14;HDAC1;EZH2;GTF2H4;MEN1;MED20;SETDB1;ACTL6A;RBBP7;ZNF93;DNMT3B;CBX3;MORC2;KAT2A;DNMT1;PHF19;DPY30;HDAC3;POLR1C;ZNF354A;ERCC2;PAGR1;BCL7C;DPF1;MTA3;SMARCA4;POLR2F;EHMT2;RBBP4;MNAT1;PAXIP1;ZNF680;SUZ12;SMARCB1;TET1;EED;CHD4;CBX5;BAZ1B;MTA1;HCFC1;RBBP5;SS18L1;SAP130;SETD1A;SUV39H1;TBL1X;DNMT3A;ZNF320;RRP8;ZNF273;ZNF816;PPHLN1;ARID4B;POLR1B;ZNF778;ZZZ3;ATF7IP;SMARCC1"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES",0.00347802327968436,0.0128728297905663,0.431707695803346,-0.421425247430414,-1.63810529548745,75,"FABP4;CD36;NCOA1;PPARGC1A;PPARGC1B;LPL;PDK4;PPARG;ACSS3;NR5A2;SCD5;MGLL;RXRA;ACSL1;SIRT1;PLIN2;AJUBA;MED4;RB1;NCOR1;SCD;ELOVL5"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION",0.00089384828396776,0.00432307102716646,0.477270815362862,0.702078922941487,1.8855348640364,16,"HDAC1;RBBP7;CBX3;MTA3;EHMT2;RBBP4;CHD4;MTA1"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_ERK_MAPK_TARGETS",0.00176871621413023,0.00729834885469623,0.45505986738723,-0.63208672879118,-1.87312135331976,22,"MEF2A;RPS6KA2;PPP2CB;DUSP7;PPP2CA;MAPK1;MEF2C;DUSP3;RPS6KA5;MAPK7;DUSP6;MAPK3;MAPK11"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC",0.133214920071048,0.209730927880452,0.160801401070022,0.460742161697495,1.29756610777792,19,"UGGT1;RNF5;DERL2;MAN1B1;SEL1L;EDEM2;UGGT2"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT",0.0074436499975656,0.0237656199642946,0.407017918923954,0.341698905137346,1.45034952898555,151,"TMED3;KDELR2;KDELR3;TMED9;SEC13;SEC24A;TRAPPC3;PREB;COG2;BET1;YKT6;LMAN2;COPB2;SEC31A;TMED10;SAR1B;SPTBN2;CNIH3;SEC24D;BET1L;DCTN5;COPG1;KDELR1;COPB1;TGFA;COL7A1;COG1;GOSR1;COG8;TUBB2B;SPTB;TRAPPC6A;COPA;ARF5;SPTBN4;SCFD1;ARFGAP1;MIA3;CNIH2;TUBA8;COPZ1;COG7;TRAPPC9;DYNLL2;COPE;SEC24C;LMAN1L"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_ESR_MEDIATED_SIGNALING",0.085,0.1518046875,0.245041785430996,-0.27910094216658,-1.22280771332671,159,"GNG11;CAV1;NCOA1;HBEGF;CAV2;AKT3;FOSB;KAT2B;GNG2;CXCL12;JUND;FOS;NR5A2;PGR;AREG;JUN;MYC;PRKCZ;DDX5;CALM1;SRF;AGO4;PIK3R1;PIK3CA;PIK3R3;GNAI2;MAPK1;SP1;KAT5;TBP;CDK9;FOXO3;CDKN1B;IGF1R;FKBP5;STAG1;GNG10;GNG7;TNRC6C;GNG5;GTF2A2;ERBB4;MAPK3;GNAI1;GNB4;CHD1;STRN;GNGT2;EREG"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION",0.340604026845638,0.415740624608052,0.0905428948469474,0.27354529998017,1.06265149209385,89,"POLR2H;KPNA2;HDAC1;KDM1A;CXXC5;GREB1;FOXA1;FKBP4;ZNF217;POLR2G;TGFA;POLR2I;POLR2F;POLR2C;TFF1;POLR2B;POLR2D;SMC1A;GTF2A1;MOV10;CARM1;TFF3;HSP90AA1;POLR2J"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING",0.291196388261851,0.374395356336666,0.118815039412263,-0.378955240559674,-1.13881226509761,23,"HBEGF;AKT3;FOS;AREG;SRF;MAPK1;FOXO3;CDKN1B"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION",0.718120805369127,0.74483854858159,0.052805004567129,0.225727118795753,0.876890444148523,89,"RPL39L;EEF1A2;RPL26L1;EEF1G;RPL39;RPLP0;RPS2;RPS18;RPL7;RPS19;RPL37;RPS24;RPS14;RPL18;RPL8"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION",0.547008547008547,0.59945423703813,0.0665892104103933,0.237885055385406,0.969376505454803,115,"EIF3I;RPL39L;RPL26L1;PABPC1;EIF4EBP1;RPL39;RPLP0;RPS2;RPS18;EIF2B2;EIF2B3;RPL7;EIF3C;EIF2B5;RPS19;RPL37;RPS24;RPS14;RPL18"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES",0.712616822429907,0.742498658192692,0.0689567351672811,-0.262167813206933,-0.844275828326672,30,"MAVS;TRIM25;IFNA7;UBC;JAK1;UBB;IFIH1;RPS27A"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS",0.00216880067182716,0.00863741870347891,0.431707695803346,0.561850375383753,1.78217223221901,31,"SEC13;NUP43;NDC1;RAE1;NUP155;AAAS;NUP93;NUP85;NUP210;NUP88;XPO1"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2",0.181818181818182,0.263060989643268,0.155241966228839,-0.371329011264089,-1.23013301057647,34,"NCOA1;PPARGC1A;RORA;RXRA;SIRT1;CRTC3;MEF2C;MEF2D;NCOR1"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_EXTENSION_OF_TELOMERES",4.00356527042476e-05,0.000314483594100823,0.557332238758646,0.558175572954764,1.94747227449482,50,"FEN1;PCNA;CCNA2;RFC4;RPA3;NHP2;DKC1;POLD2;DNA2;LIG1;CHTF18;RPA2;CHTF8;GAR1;DSCC1;RFC2;RTEL1;PRIM2;RUVBL1;PRIM1;BLM;TERT;PIF1;POLD1;RFC5;POLA2;SHQ1;POLD4"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.0167846178338726,0.0433065873230618,0.352487857583619,-0.272142850578415,-1.28722401501618,314,"SGCG;PECAM1;ADAMTS8;JAM2;ICAM2;VWF;COL6A6;MFAP4;ITGA8;EFEMP1;LAMC3;A2M;BMP2;PCOLCE2;FGF2;ADAMTS1;LTBP4;KDR;ITGA1;FBLN5;LAMA3;COL13A1;JAM3;FBLN1;SGCA;SGCE;PDGFB;ITGAL;COLGALT2;COL4A3;DCN;CRTAP;LAMA4;COL6A5;NTN4;DDR2;TGFB2;ICAM1;UTRN;ITGA5;COL4A4;LAMB2;ADAMTS9;MMP19;SNTB2;TLL1;ACTG2;TNR;SGCB;CAPN3;LAMA2;LRP4;DST;TPSAB1;TIMP2;ADAM17;SNTG2;COL4A6;SGCD;ICAM4;DTNA;COL4A5;EFEMP2;MATN3;ITGAM;ITGA10;ITGA6;ITGA2B;ICAM5;EMILIN2;CTSS;PDGFA;SERPINE1;CTSG;DMD;LAMB1;ITGA4;PTPRS;MMP25;CD44;CAST;ITGA7"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING",0.0429030258464682,0.0920040497983362,0.321775918075361,-0.347267381808157,-1.34453241684911,74,"GNG11;CAV1;HBEGF;CAV2;AKT3;GNG2;FOS;AREG;PRKCZ;CALM1;SRF;PIK3R1;PIK3CA;PIK3R3;GNAI2;MAPK1;FOXO3;CDKN1B;IGF1R;GNG10;GNG7;GNG5;MAPK3;GNAI1;GNB4;STRN;GNGT2;EREG"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION",0.0290590990769101,0.0667203693602356,0.352487857583619,-0.308465927677187,-1.33673318876667,145,"GATA2;KIF1C;HBB;EHD1;MAFF;HBG1;DOCK6;TUBB6;TUBB1;KIF26A;IRF1;DOCK4;DOCK11;HBD;EHD2;GATA6;SH2B3;JAK2;TUBA1A;JMJD1C;ZFPM2;DOCK2;CAPZA2;PRKAR2B;MAFK;DOCK9;NFE2;DOCK8;KLC1;TUBA4B;SIN3A;GATA5;EHD3;AK3;KIF1B;IFNA7;KIF13B;DOCK5;ITPK1;MICAL1;CABLES1"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FANCONI_ANEMIA_PATHWAY",2.28137089587819e-05,0.000201871860585306,0.575610261071129,0.649466786662818,2.07139673811705,32,"UBE2T;FANCI;RPA3;FANCF;FANCL;FANCG;EME1;RPA2;FANCD2;DCLRE1A;SLX4;ATR;FANCE;FANCM;FANCA;POLN;ERCC4;FANCB"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FATTY_ACID_METABOLISM",0.14,0.21866262471672,0.151148761385484,0.274525895077274,1.17178316684576,161,"DECR2;AMACR;FAAH2;ACBD6;ACOT13;CPT2;PTGES2;MORC2;GGT5;THEM4;PTGES;PCCB;CROT;MECR;GPX2;NDUFAB1;ECHS1;ACAD10;ACACA;ACOT11;ECI1;ABCD1;HADH;SLC25A17;ACSL5;DPEP1;CYP1B1;CBR4;FADS2;ACOT4;FAAH;PTGR1;ELOVL1;PON1;PPARD;CRAT;CYP2J2;HSD17B8;SLC22A5;ACSM3;TECR;ACOX2;ACOT8;SCP2;GPX1;PHYH;PCCA;PLA2G4A;MCAT;CYP4F11;CBR1;NUDT19"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS",0.697940503432494,0.728535155637754,0.0689567351672811,-0.263233902595528,-0.855065307622778,31,"ACSL4;SCD5;ACSL1;SLC27A3;OLAH;ACSBG1;ELOVL3;ACSL3;SCD;ELOVL5;HSD17B3"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS",6.82318647390718e-06,7.49894436507299e-05,0.610526878385931,0.628167001871575,2.09907896862524,40,"PSMB2;AURKA;PSMB4;PSMB3;PSMB5;PSMD3;PSMC1;PSMD7;PSMD14;FBXL18;PSMC4;ADRM1;PSMD2;PSMC5;PSMA3;PSMD1;PSMA1;PSMC6"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION",0.0201197334424684,0.0492438015519086,0.352487857583619,-0.478884663821932,-1.58098285933712,35,"PLCG2;ITPR1;MS4A2;LCP2;NFATC1;FCER1G;CALM1;BTK;TXK;ITK;GRAP2;NFATC2;NFATC3"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION",0.218678815489749,0.303337240418427,0.140406238523342,-0.352762451679917,-1.17830230561946,36,"PLCG2;FOS;JUN;MS4A2;LCP2;FCER1G;MAPK1;GRAP2;FCER1A;MAPK3;MAPK10;MAP2K4;LYN"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION",0.0650684931506849,0.124997122136526,0.231126709673834,0.366821106827331,1.36046636871045,69,"PSMB2;PSMB4;PSMB3;PSMB5;PSMD3;PSMC1;PSMD7;PSMD14;PSMC4;ADRM1;PSMD2;PSMC5;CARD11;PSMA3;PSMD1;IGLV1-44;PSMA1;PSMC6;IGLV6-57;IGKV1-17;PSMB1"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS",0.00303309994946126,0.0115561108074474,0.431707695803346,-0.405137609436387,-1.62961284729075,88,"FYN;PRKCE;ELMO1;WASF3;FGR;PLCG2;MYH2;CD247;HCK;ITPR1;WASF2;MYO1C;NCKAP1L;ACTR3;BTK;CRK;PIK3R1;MYO10;FCGR3A;ARPC2;PIK3CA;NCK1;MAPK1;WIPF1;ABI2;BAIAP2;MYH9;WAS;FCGR2A;FCGR1A"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS",0.0048363932095483,0.0165508905344722,0.407017918923954,-0.489696479977763,-1.70360110350499,43,"ADCY4;FYN;FGR;PLCG2;CD247;HCK;ITPR1;PRKAR2B;CALM1;ADCY3;PRKX;FCGR3A;ADCY7;ADCY8;FCGR2A;FCGR1A;ADCY9;PRKAR1B;IL10;LYN;ADCY6;PRKAR1A;YES1"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FCGR_ACTIVATION",0.119369369369369,0.193582713398267,0.193813302725311,-0.482052002699657,-1.36840346739148,17,"FYN;FGR;CD247;HCK;FCGR3A;FCGR2A;FCGR1A"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING",0.157384987893462,0.235949168383134,0.173747838999571,-0.275042187806224,-1.16602179020078,119,"GAB2;FYN;PRKCQ;RASGRP2;PLCG2;FOS;ITPR1;JUN;MS4A2;NFKBIA;LCP2;NFATC1;FCER1G;CALM1;BTK;TXK;ITK;PIK3R1;NFKB1;PIK3CA;LAT2;BCL10;MAPK1;TRAF6;GRAP2;RASGRP4;RELA;UBC;NFATC2;NFATC3"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FERTILIZATION",0.91647855530474,0.924567509897015,0.0552495663125249,-0.22399410515814,-0.673132884735724,23,"CATSPERD;IZUMO1;HVCN1;CD9;B4GALT1"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION",0.0217335875085989,0.0525190074467835,0.352487857583619,-0.600694129424246,-1.70519347485833,17,"KL;TGFBR3;FGF2;FGF10;FGFR1"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION",0.00765796694300801,0.0241131025230252,0.407017918923954,-0.525028510052328,-1.69078299428644,30,"GAB2;FGF2;STAT5B;FGFR1OP2;LRRFIP1;STAT5A;PIK3R1;FGFR1;PIK3CA;STAT3;CNTRL"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FGFR2_ALTERNATIVE_SPLICING",0.0169293207961718,0.0435815623198747,0.352487857583619,0.517877311511463,1.58502116955707,27,"POLR2H;ESRP1;POLR2G;POLR2I;POLR2F;POLR2C;POLR2B;POLR2D;NCBP2;PTBP1;POLR2J"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION",0.0260113071139067,0.0611747408049287,0.352487857583619,-0.545833238995375,-1.58593751622139,20,"FGFBP2;FGF2;FGF18;FGFR2;FGF10;FGF7"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION",0.33572710951526,0.411733998042857,0.0952879846194844,0.335326854424685,1.06715285225383,33,"POLR2H;POLR2G;POLR2I;POLR2F;FGF23;POLR2C;POLR2B;POLR2D;NCBP2"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FIBRONECTIN_MATRIX_FORMATION",0.0569395017793594,0.11437935067453,0.252961123069611,0.519621818119171,1.47924047098963,20,"COL1A1;COL3A1;COL5A1;COL5A2;CEACAM1;COL1A2;COL7A1"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FLT3_SIGNALING",1.8503189271988e-07,3.71037637506707e-06,0.690132458796796,-0.690024852084464,-2.33361755242366,38,"GAB2;FYN;SOCS2;AKT3;STAT5B;SH2B3;HCK;SLA;STAT5A;PIK3R1;PIK3CA;FLT3LG;GRAP2;FOXO3;CBL;CDKN1B;UBC"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FLT3_SIGNALING_IN_DISEASE",0.000421934609219612,0.00237572048442373,0.49849310876659,-0.623350276993951,-1.98185939860945,28,"SPTBN1;GAB2;STAT5B;STAT5A;CDKN1A;PIK3R1;PIK3CA;FLT3LG;CBL;UBC;PIM1;UBB;PTPN11"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_DEFINITIVE_ENDODERM",0.0586907449209932,0.11687024641933,0.282013350011725,-0.551809305507611,-1.53447290850903,16,"SOX17;GATA6;EOMES;GATA6-AS1;SMAD2;SMAD4;LINC00261;CXCR4;TCF7L2;CTNNB1;FOXA2"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE",0.00115395194165815,0.00529705650327414,0.45505986738723,-0.52675098193233,-1.79056224848327,39,"VWF;THBD;A2M;F10;SERPING1;PROS1;F8;F3;PF4"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER",0.0863557858376511,0.153268110578316,0.199915231309662,0.410823677176256,1.38409851639196,42,"PARP1;PIAS3;CHD1L;GTF2H4;RPA3;DDB1;RPA2;ERCC2;PARP2;MNAT1"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_NEURONAL_PROGENITOR_AND_NEURONAL_BAF_NPBAF_AND_NBAF",0.213523131672598,0.297075050125149,0.12384217120105,0.395348949833552,1.18209652181417,25,"ACTL6A;BCL11A;BCL7C;DPF1;SMARCA4;SMARCB1;SS18L1;SMARCC1;ACTL6B;SMARCD2;ARID1A"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_PARAXIAL_MESODERM",0.000528132493594446,0.00283406309942935,0.477270815362862,0.508979551439284,1.80753073942494,54,"PSMB2;PSMB4;PSMB3;PSMB5;PSMD3;PSMC1;PSMD7;PSMD14;KAT2A;LEF1;MAML1;PSMC4;ADRM1;PSMD2;TBX6;PSMC5;PSMA3;LFNG;PSMD1;PSMA1;PSMC6;PSMB1;DLL3;EPHA4;MESP2"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX",0.00397716253997412,0.0144773782904153,0.407017918923954,0.470147536621714,1.64943679785395,51,"POLR2H;NELFCD;GTF2H4;TCEA1;POLR2G;ERCC2;POLR2I;POLR2F;MNAT1;LEO1;POLR2C;POLR2B;POLR2D;NCBP2;CCNK;POLR2J;SSRP1;GTF2H3;CDK7"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX",0.000779840207056089,0.0039440591002881,0.477270815362862,0.516199689619123,1.81100334847366,51,"POLR2H;GPS1;GTF2H4;TCEA1;DDB1;PRPF19;COPS6;COPS7B;POLR2G;ERCC2;PPIE;POLR2I;POLR2F;MNAT1;POLR2C;POLR2B;POLR2D;ERCC8"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX",0.140035906642729,0.21866262471672,0.157402899305283,0.400096106202337,1.27327619388555,33,"BCL9;HDAC1;PYGO2;MEN1;LEF1;DPY30;SMARCA4;RUVBL1;LEO1;RBBP5;TERT;TRRAP"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_THE_CANONICAL_BAF_CBAF_COMPLEX",0.291005291005291,0.374395356336666,0.102821842840815,0.409916070939305,1.13981740458759,18,"ACTL6A;BCL7C;DPF1;SMARCA4;SMARCB1;SS18L1;SMARCC1;ARID1A"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE",0.00818184717310693,0.0254818837026191,0.380730400722792,0.369904304490845,1.48446750900501,101,"ST14;KRT10;KRT80;KRT15;PKP3;KRT33B;DSG2;KRT8;KRT16;KRT81;SPRR1A;JUP;DSP;KRT32;PERP;KRT19;KRT6A;DSC2;SPINK5;IVL;CDSN;KLK8;KRT6B;KRT14;KRT83;CAPN1;PRSS8;TGM5;KRT18;KRT75;SPRR1B"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC",2.22206298802848e-05,0.000198423280884105,0.575610261071129,-0.638992309809083,-2.10955991155324,35,"SGCG;LAMC3;LAMA3;SGCA;SGCE;LAMA4;UTRN;LAMB2;SNTB2;ACTG2;SGCB;LAMA2;SNTG2;SGCD;DTNA;DMD;LAMB1"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX",0.00161454251315987,0.00680967561823517,0.45505986738723,0.567405905822962,1.79979420511035,31,"POLR2H;NELFCD;GTF2H4;POLR2G;ERCC2;POLR2I;POLR2F;MNAT1;POLR2C;POLR2B;POLR2D;NCBP2;POLR2J;GTF2H3;CDK7"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_THE_EMBRYONIC_STEM_CELL_BAF_ESBAF_COMPLEX",0.269982238010657,0.354293568365306,0.107972360317345,0.409006815747788,1.15186632803303,19,"ACTL6A;BCL11A;BCL7C;SMARCA4;SMARCB1;SMARCC1;SMARCD2;ARID1A"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_THE_NEPHRIC_DUCT",0.0466592913896177,0.0980359743719357,0.321775918075361,-0.542310896874683,-1.54652618208405,18,"NPNT;FGF2;ID4;PLAC8;OSR1"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_THE_NON_CANONICAL_BAF_NCBAF_COMPLEX",0.382405745062837,0.453412620961434,0.0878312634480124,0.400317473550732,1.06296103909406,15,"ACTL6A;BCL7C;SMARCA4;SS18L1;SMARCC1;SMARCD2;BRD9;BCL7A"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_THE_POLYBROMO_BAF_PBAF_COMPLEX",0.747795414462081,0.771417110767291,0.0532386494755899,0.287085571449946,0.798273486069476,18,"ACTL6A;BCL7C;SMARCA4;SMARCB1;SMARCC1;SMARCD2"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_THE_URETERIC_BUD",0.3710407239819,0.443618773547398,0.103197466945307,-0.361209530205409,-1.0657088621717,21,"SLIT2;ITGA8;NPNT;GFRA1;ROBO2"
"Reactome","2026.1.Hs","Primary contrast: Tumor vs. Normal in Non-Smoking Female Lung Cancer Patients","REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC",0.323792486583184,0.401864176512064,0.0972150808846466,0.375614183055714,1.10279821690961,23,"CCT3;CCT6A;CCT8;TUBB2B;CCT5;CCT7;TUBA8;CCT4;TUBAL3;CCT6B;TUBA4A"
